0.1306562941 0.1121787032 0.0937011122 0.0770806192 0.0847342871 0.0923879549 0.1000416228 0.1076952906 0.1153489584 0.1230026263 0.1306562941 0.1383099620 0.1459636298 0.1536172977 0.1612709655 0.1689246334 0.1765783012 0.1842319691 0.2019403435 0.2204179345 0.2388955255 0.2573731165 0.2758507075 0.2943282984 0.3128058894 0.3312834804 0.3497610714 0.3682386624 0.3867162533 0.4051938443 0.4236714353 0.4421490263 0.4606266173 0.4791042082 0.4975817992 0.5160593902 0.5345369812 0.5530145722 0.5714921632 0.5899697541 0.6084473451 0.6269249361 0.6454025271 0.6638801181 0.6823577090 0.7008353000 0.7193128910 0.7377904820 0.7562680730 0.7747456640 0.7932232549 0.8117008459 0.8301784369 0.8486560279 0.8671336189 0.8856112098 0.9040888008 0.9225663918 0.9410439828 0.9595215738 0.9779991648 0.9964767557 1.0149543467 1.0334319377 1.0519095287 1.0703871197 1.0888647106 1.1073423016 1.1258198926 1.1442974836 1.1627750746 1.1812526656 1.1997302565 1.2182078475 1.2366854385 1.2551630295 1.2736406205 1.2921182114 1.3105958024 1.3290733934 1.3475509844 1.3660285754 1.3845061664 1.4029837573 1.4214613483 1.4399389393 1.4584165303 1.4768941213 1.4953717122 1.5138493032 1.5323268942 1.5508044852 1.5692820762 1.5877596671 1.6062372581 1.6247148491 1.6431924401 1.6616700311 1.6801476221 1.6986252130
0.1437219236 0.1252443326 0.1067667416 0.0882891506 0.0901462486 0.0977999165 0.1054535843 0.1131072522 0.1207609200 0.1284145879 0.1360682557 0.1437219236 0.1513755914 0.1590292593 0.1666829271 0.1743365949 0.1819902628 0.1896439306 0.1972975985 0.2073523051 0.2258298961 0.2443074871 0.2627850780 0.2812626690 0.2997402600 0.3182178510 0.3366954420 0.3551730329 0.3736506239 0.3921282149 0.4106058059 0.4290833969 0.4475609879 0.4660385788 0.4845161698 0.5029937608 0.5214713518 0.5399489428 0.5584265337 0.5769041247 0.5953817157 0.6138593067 0.6323368977 0.6508144887 0.6692920796 0.6877696706 0.7062472616 0.7247248526 0.7432024436 0.7616800345 0.7801576255 0.7986352165 0.8171128075 0.8355903985 0.8540679894 0.8725455804 0.8910231714 0.9095007624 0.9279783534 0.9464559444 0.9649335353 0.9834111263 1.0018887173 1.0203663083 1.0388438993 1.0573214902 1.0757990812 1.0942766722 1.1127542632 1.1312318542 1.1497094452 1.1681870361 1.1866646271 1.2051422181 1.2236198091 1.2420974001 1.2605749910 1.2790525820 1.2975301730 1.3160077640 1.3344853550 1.3529629460 1.3714405369 1.3899181279 1.4083957189 1.4268733099 1.4453509009 1.4638284918 1.4823060828 1.5007836738 1.5192612648 1.5377388558 1.5562164468 1.5746940377 1.5931716287 1.6116492197 1.6301268107 1.6486044017 1.6670819926 1.6855595836
0.1567875530 0.1383099620 0.1198323710 0.1013547800 0.0955582102 0.1032118780 0.1108655459 0.1185192137 0.1261728816 0.1338265494 0.1414802173 0.1491338851 0.1567875530 0.1644412208 0.1720948887 0.1797485565 0.1874022244 0.1950558922 0.2027095601 0.2103632279 0.2180168958 0.2312418576 0.2497194486 0.2681970396 0.2866746306 0.3051522216 0.3236298125 0.3421074035 0.3605849945 0.3790625855 0.3975401765 0.4160177675 0.4344953584 0.4529729494 0.4714505404 0.4899281314 0.5084057224 0.5268833133 0.5453609043 0.5638384953 0.5823160863 0.6007936773 0.6192712683 0.6377488592 0.6562264502 0.6747040412 0.6931816322 0.7116592232 0.7301368141 0.7486144051 0.7670919961 0.7855695871 0.8040471781 0.8225247691 0.8410023600 0.8594799510 0.8779575420 0.8964351330 0.9149127240 0.9333903149 0.9518679059 0.9703454969 0.9888230879 1.0073006789 1.0257782699 1.0442558608 1.0627334518 1.0812110428 1.0996886338 1.1181662248 1.1366438157 1.1551214067 1.1735989977 1.1920765887 1.2105541797 1.2290317706 1.2475093616 1.2659869526 1.2844645436 1.3029421346 1.3214197256 1.3398973165 1.3583749075 1.3768524985 1.3953300895 1.4138076805 1.4322852714 1.4507628624 1.4692404534 1.4877180444 1.5061956354 1.5246732264 1.5431508173 1.5616284083 1.5801059993 1.5985835903 1.6170611813 1.6355387722 1.6540163632 1.6724939542
0.1698531824 0.1513755914 0.1328980004 0.1144204094 0.1009701718 0.1086238396 0.1162775075 0.1239311753 0.1315848432 0.1392385110 0.1468921788 0.1545458467 0.1621995145 0.1698531824 0.1775068502 0.1851605181 0.1928141859 0.2004678538 0.2081215216 0.2157751895 0.2234288573 0.2310825252 0.2387361930 0.2551314102 0.2736090012 0.2920865922 0.3105641831 0.3290417741 0.3475193651 0.3659969561 0.3844745471 0.4029521380 0.4214297290 0.4399073200 0.4583849110 0.4768625020 0.4953400930 0.5138176839 0.5322952749 0.5507728659 0.5692504569 0.5877280479 0.6062056388 0.6246832298 0.6431608208 0.6616384118 0.6801160028 0.6985935937 0.7170711847 0.7355487757 0.7540263667 0.7725039577 0.7909815487 0.8094591396 0.8279367306 0.8464143216 0.8648919126 0.8833695036 0.9018470945 0.9203246855 0.9388022765 0.9572798675 0.9757574585 0.9942350495 1.0127126404 1.0311902314 1.0496678224 1.0681454134 1.0866230044 1.1051005953 1.1235781863 1.1420557773 1.1605333683 1.1790109593 1.1974885503 1.2159661412 1.2344437322 1.2529213232 1.2713989142 1.2898765052 1.3083540961 1.3268316871 1.3453092781 1.3637868691 1.3822644601 1.4007420511 1.4192196420 1.4376972330 1.4561748240 1.4746524150 1.4931300060 1.5116075969 1.5300851879 1.5485627789 1.5670403699 1.5855179609 1.6039955518 1.6224731428 1.6409507338 1.6594283248
0.1829188118 0.1644412208 0.1459636298 0.1274860389 0.1090084479 0.1140358012 0.1216894690 0.1293431369 0.1369968047 0.1446504726 0.1523041404 0.1599578083 0.1676114761 0.1752651440 0.1829188118 0.1905724796 0.1982261475 0.2058798153 0.2135334832 0.2211871510 0.2288408189 0.2364944867 0.2441481546 0.2518018224 0.2605433718 0.2790209627 0.2974985537 0.3159761447 0.3344537357 0.3529313267 0.3714089176 0.3898865086 0.4083640996 0.4268416906 0.4453192816 0.4637968726 0.4822744635 0.5007520545 0.5192296455 0.5377072365 0.5561848275 0.5746624184 0.5931400094 0.6116176004 0.6300951914 0.6485727824 0.6670503734 0.6855279643 0.7040055553 0.7224831463 0.7409607373 0.7594383283 0.7779159192 0.7963935102 0.8148711012 0.8333486922 0.8518262832 0.8703038742 0.8887814651 0.9072590561 0.9257366471 0.9442142381 0.9626918291 0.9811694200 0.9996470110 1.0181246020 1.0366021930 1.0550797840 1.0735573749 1.0920349659 1.1105125569 1.1289901479 1.1474677389 1.1659453299 1.1844229208 1.2029005118 1.2213781028 1.2398556938 1.2583332848 1.2768108757 1.2952884667 1.3137660577 1.3322436487 1.3507212397 1.3691988307 1.3876764216 1.4061540126 1.4246316036 1.4431091946 1.4615867856 1.4800643765 1.4985419675 1.5170195585 1.5354971495 1.5539747405 1.5724523315 1.5909299224 1.6094075134 1.6278851044 1.6463626954
0.1959844412 0.1775068502 0.1590292593 0.1405516683 0.1220740773 0.1194477627 0.1271014306 0.1347550984 0.1424087663 0.1500624341 0.1577161020 0.1653697698 0.1730234377 0.1806771055 0.1883307734 0.1959844412 0.2036381091 0.2112917769 0.2189454448 0.2265991126 0.2342527805 0.2419064483 0.2495601161 0.2572137840 0.2648674518 0.2725211197 0.2844329243 0.3029105153 0.3213881063 0.3398656973 0.3583432882 0.3768208792 0.3952984702 0.4137760612 0.4322536522 0.4507312431 0.4692088341 0.4876864251 0.5061640161 0.5246416071 0.5431191980 0.5615967890 0.5800743800 0.5985519710 0.6170295620 0.6355071530 0.6539847439 0.6724623349 0.6909399259 0.7094175169 0.7278951079 0.7463726988 0.7648502898 0.7833278808 0.8018054718 0.8202830628 0.8387606538 0.8572382447 0.8757158357 0.8941934267 0.9126710177 0.9311486087 0.9496261996 0.9681037906 0.9865813816 1.0050589726 1.0235365636 1.0420141546 1.0604917455 1.0789693365 1.0974469275 1.1159245185 1.1344021095 1.1528797004 1.1713572914 1.1898348824 1.2083124734 1.2267900644 1.2452676554 1.2637452463 1.2822228373 1.3007004283 1.3191780193 1.3376556103 1.3561332012 1.3746107922 1.3930883832 1.4115659742 1.4300435652 1.4485211561 1.4669987471 1.4854763381 1.5039539291 1.5224315201 1.5409091111 1.5593867020 1.5778642930 1.5963418840 1.6148194750 1.6332970660
0.2090500706 0.1905724796 0.1720948887 0.1536172977 0.1351397067 0.1248597243 0.1325133922 0.1401670600 0.1478207279 0.1554743957 0.1631280635 0.1707817314 0.1784353992 0.1860890671 0.1937427349 0.2013964028 0.2090500706 0.2167037385 0.2243574063 0.2320110742 0.2396647420 0.2473184099 0.2549720777 0.2626257456 0.2702794134 0.2779330813 0.2855867491 0.2932404169 0.3083224769 0.3268000678 0.3452776588 0.3637552498 0.3822328408 0.4007104318 0.4191880227 0.4376656137 0.4561432047 0.4746207957 0.4930983867 0.5115759777 0.5300535686 0.5485311596 0.5670087506 0.5854863416 0.6039639326 0.6224415235 0.6409191145 0.6593967055 0.6778742965 0.6963518875 0.7148294785 0.7333070694 0.7517846604 0.7702622514 0.7887398424 0.8072174334 0.8256950243 0.8441726153 0.8626502063 0.8811277973 0.8996053883 0.9180829792 0.9365605702 0.9550381612 0.9735157522 0.9919933432 1.0104709342 1.0289485251 1.0474261161 1.0659037071 1.0843812981 1.1028588891 1.1213364800 1.1398140710 1.1582916620 1.1767692530 1.1952468440 1.2137244350 1.2322020259 1.2506796169 1.2691572079 1.2876347989 1.3061123899 1.3245899808 1.3430675718 1.3615451628 1.3800227538 1.3985003448 1.4169779358 1.4354555267 1.4539331177 1.4724107087 1.4908882997 1.5093658907 1.5278434816 1.5463210726 1.5647986636 1.5832762546 1.6017538456 1.6202314366
0.2221157000 0.2036381091 0.1851605181 0.1666829271 0.1482053361 0.1302716859 0.1379253537 0.1455790216 0.1532326894 0.1608863573 0.1685400251 0.1761936930 0.1838473608 0.1915010287 0.1991546965 0.2068083644 0.2144620322 0.2221157000 0.2297693679 0.2374230357 0.2450767036 0.2527303714 0.2603840393 0.2680377071 0.2756913750 0.2833450428 0.2909987107 0.2986523785 0.3063060464 0.3139597142 0.3322120294 0.3506896204 0.3691672114 0.3876448023 0.4061223933 0.4245999843 0.4430775753 0.4615551663 0.4800327573 0.4985103482 0.5169879392 0.5354655302 0.5539431212 0.5724207122 0.5908983031 0.6093758941 0.6278534851 0.6463310761 0.6648086671 0.6832862581 0.7017638490 0.7202414400 0.7387190310 0.7571966220 0.7756742130 0.7941518039 0.8126293949 0.8311069859 0.8495845769 0.8680621679 0.8865397589 0.9050173498 0.9234949408 0.9419725318 0.9604501228 0.9789277138 0.9974053047 1.0158828957 1.0343604867 1.0528380777 1.0713156687 1.0897932597 1.1082708506 1.1267484416 1.1452260326 1.1637036236 1.1821812146 1.2006588055 1.2191363965 1.2376139875 1.2560915785 1.2745691695 1.2930467604 1.3115243514 1.3300019424 1.3484795334 1.3669571244 1.3854347154 1.4039123063 1.4223898973 1.4408674883 1.4593450793 1.4778226703 1.4963002612 1.5147778522 1.5332554432 1.5517330342 1.5702106252 1.5886882162 1.6071658071
0.2351813295 0.2167037385 0.1982261475 0.1797485565 0.1612709655 0.1427933746 0.1433373153 0.1509909831 0.1586446510 0.1662983188 0.1739519867 0.1816056545 0.1892593224 0.1969129902 0.2045666581 0.2122203259 0.2198739938 0.2275276616 0.2351813295 0.2428349973 0.2504886652 0.2581423330 0.2657960008 0.2734496687 0.2811033365 0.2887570044 0.2964106722 0.3040643401 0.3117180079 0.3193716758 0.3270253436 0.3376239910 0.3561015820 0.3745791729 0.3930567639 0.4115343549 0.4300119459 0.4484895369 0.4669671278 0.4854447188 0.5039223098 0.5223999008 0.5408774918 0.5593550828 0.5778326737 0.5963102647 0.6147878557 0.6332654467 0.6517430377 0.6702206286 0.6886982196 0.7071758106 0.7256534016 0.7441309926 0.7626085835 0.7810861745 0.7995637655 0.8180413565 0.8365189475 0.8549965385 0.8734741294 0.8919517204 0.9104293114 0.9289069024 0.9473844934 0.9658620843 0.9843396753 1.0028172663 1.0212948573 1.0397724483 1.0582500393 1.0767276302 1.0952052212 1.1136828122 1.1321604032 1.1506379942 1.1691155851 1.1875931761 1.2060707671 1.2245483581 1.2430259491 1.2615035401 1.2799811310 1.2984587220 1.3169363130 1.3354139040 1.3538914950 1.3723690859 1.3908466769 1.4093242679 1.4278018589 1.4462794499 1.4647570409 1.4832346318 1.5017122228 1.5201898138 1.5386674048 1.5571449958 1.5756225867 1.5941001777
0.2482469589 0.2297693679 0.2112917769 0.1928141859 0.1743365949 0.1558590040 0.1487492769 0.1564029447 0.1640566126 0.1717102804 0.1793639482 0.1870176161 0.1946712839 0.2023249518 0.2099786196 0.2176322875 0.2252859553 0.2329396232 0.2405932910 0.2482469589 0.2559006267 0.2635542946 0.2712079624 0.2788616303 0.2865152981 0.2941689660 0.3018226338 0.3094763017 0.3171299695 0.3247836373 0.3324373052 0.3400909730 0.3477446409 0.3615135435 0.3799911345 0.3984687255 0.4169463165 0.4354239074 0.4539014984 0.4723790894 0.4908566804 0.5093342714 0.5278118624 0.5462894533 0.5647670443 0.5832446353 0.6017222263 0.6201998173 0.6386774082 0.6571549992 0.6756325902 0.6941101812 0.7125877722 0.7310653632 0.7495429541 0.7680205451 0.7864981361 0.8049757271 0.8234533181 0.8419309090 0.8604085000 0.8788860910 0.8973636820 0.9158412730 0.9343188640 0.9527964549 0.9712740459 0.9897516369 1.0082292279 1.0267068189 1.0451844098 1.0636620008 1.0821395918 1.1006171828 1.1190947738 1.1375723647 1.1560499557 1.1745275467 1.1930051377 1.2114827287 1.2299603197 1.2484379106 1.2669155016 1.2853930926 1.3038706836 1.3223482746 1.3408258655 1.3593034565 1.3777810475 1.3962586385 1.4147362295 1.4332138205 1.4516914114 1.4701690024 1.4886465934 1.5071241844 1.5256017754 1.5440793663 1.5625569573 1.5810345483
